step,time,intersection_id,total_queue_length,average_waiting_time,north_queue,south_queue,east_queue,west_queue,current_phase,signal_state,green_duration,throughput
94,470,0,26,14.62783514841785,12,14,0,0,east_west,GREEN,30,930
94,470,1,7,13.427756929498765,5,2,0,0,east_west,GREEN,30,336
94,470,2,19,14.458717847470293,14,5,0,0,east_west,GREEN,30,613
94,470,3,23,14.74262989395051,12,11,0,0,east_west,GREEN,30,749
95,475,0,31,14.498362644912312,15,16,0,0,east_west,GREEN,30,938
95,475,1,9,13.36043645077536,6,3,0,0,east_west,GREEN,30,338
95,475,2,22,14.383910883463614,16,6,0,0,east_west,GREEN,30,616
95,475,3,28,14.664158332789158,15,13,0,0,east_west,GREEN,30,753
96,480,0,35,14.400641904814002,18,17,0,0,east_west,YELLOW,30,944
96,480,1,12,13.36043645077536,9,3,0,0,east_west,YELLOW,30,338
96,480,2,25,14.383910883463614,17,8,0,0,east_west,YELLOW,30,616
96,480,3,31,14.644831598495964,16,15,0,0,east_west,YELLOW,30,754
97,485,0,41,14.400641904814002,18,21,2,0,north_south,GREEN,30,944
97,485,1,15,13.36043645077536,10,4,1,0,north_south,GREEN,30,338
97,485,2,30,14.383910883463614,18,9,1,2,north_south,GREEN,30,616
97,485,3,38,14.644831598495964,17,17,2,2,north_south,GREEN,30,754
98,490,0,29,14.828859996341581,10,13,5,1,north_south,GREEN,30,964
98,490,1,4,13.58282352292769,0,0,4,0,north_south,GREEN,30,354
98,490,2,17,14.806635615572212,9,1,3,4,north_south,GREEN,30,636
98,490,3,22,15.093654273715414,7,10,3,2,north_south,GREEN,30,774
99,495,0,19,14.885977749959732,4,4,7,4,north_south,GREEN,30,984
99,495,1,4,13.467697925372946,0,0,4,0,north_south,GREEN,30,357
99,495,2,9,14.83386263745209,0,0,3,6,north_south,GREEN,30,648
99,495,3,10,15.087169311755579,0,1,7,2,north_south,GREEN,30,792
100,500,0,21,14.756463162995844,0,0,13,8,north_south,GREEN,30,997
100,500,1,4,13.42765972378611,0,0,4,0,north_south,GREEN,30,358
100,500,2,15,14.793787810042346,0,0,7,8,north_south,GREEN,30,650
100,500,3,13,14.96694972826087,0,0,9,4,north_south,GREEN,30,799
101,505,0,25,14.672932542520106,0,0,13,12,north_south,GREEN,30,1003
101,505,1,6,13.42765972378611,0,0,5,1,north_south,GREEN,30,358
101,505,2,19,14.734098372891477,0,0,9,10,north_south,GREEN,30,653
101,505,3,19,14.91366919744859,0,0,11,8,north_south,GREEN,30,802
102,510,0,31,14.630547596856267,0,0,16,15,north_south,GREEN,30,1006
102,510,1,8,13.388574812713248,0,0,6,2,north_south,GREEN,30,359
102,510,2,22,14.675665139458243,0,0,10,12,north_south,GREEN,30,656
102,510,3,22,14.859602062807882,0,0,13,9,north_south,GREEN,30,805
103,515,0,36,14.522980426536147,0,0,18,18,north_south,YELLOW,30,1014
103,515,1,11,13.31438929738562,0,0,8,3,north_south,YELLOW,30,361
103,515,2,26,14.619957927675614,0,0,13,13,north_south,YELLOW,30,659
103,515,3,28,14.789752430395767,0,0,15,13,north_south,YELLOW,30,809
104,520,0,47,14.522980426536147,7,1,19,20,east_west,GREEN,30,1014
104,520,1,16,13.31438929738562,1,1,9,5,east_west,GREEN,30,361
104,520,2,34,14.619957927675614,0,1,17,16,east_west,GREEN,30,659
104,520,3,31,14.789752430395767,0,1,16,14,east_west,GREEN,30,809
105,525,0,34,14.821325690935069,8,3,11,12,east_west,GREEN,30,1034
105,525,1,4,13.480987925598845,1,3,0,0,east_west,GREEN,30,378
105,525,2,22,14.960586051113893,3,4,8,7,east_west,GREEN,30,679
105,525,3,22,15.07942527044763,3,3,11,5,east_west,GREEN,30,829
106,530,0,22,14.887451297321977,12,5,3,2,east_west,GREEN,30,1054
106,530,1,4,13.440766062536841,1,3,0,0,east_west,GREEN,30,379
106,530,2,8,14.755611690039842,4,4,0,0,east_west,GREEN,30,698
106,530,3,14,15.002517214637555,4,7,3,0,east_west,GREEN,30,845
107,535,0,22,14.805899278025269,14,8,0,0,east_west,GREEN,30,1062
107,535,1,9,13.363161526746621,4,5,0,0,east_west,GREEN,30,381
107,535,2,11,14.650949789024004,5,6,0,0,east_west,GREEN,30,702
107,535,3,17,14.88293693119012,7,10,0,0,east_west,GREEN,30,853
108,540,0,25,14.76134921981839,16,9,0,0,east_west,GREEN,30,1065
108,540,1,11,13.304446778711485,6,5,0,0,east_west,GREEN,30,383
108,540,2,11,14.580290124214706,5,6,0,0,east_west,GREEN,30,705
108,540,3,20,14.830451861411998,9,11,0,0,east_west,GREEN,30,856
109,545,0,28,14.704330142385984,17,11,0,0,east_west,GREEN,30,1069
109,545,1,13,13.275920273769886,8,5,0,0,east_west,GREEN,30,384
109,545,2,12,14.463757403204372,5,7,0,0,east_west,GREEN,30,711
109,545,3,24,14.778879554679142,12,12,0,0,east_west,GREEN,30,859
110,550,0,33,14.676147592522346,19,14,0,0,east_west,YELLOW,30,1071
110,550,1,17,13.173890463371942,11,6,0,0,east_west,YELLOW,30,387
110,550,2,17,14.352768207928744,7,10,0,0,east_west,YELLOW,30,716
110,550,3,28,14.728079697545201,14,14,0,0,east_west,YELLOW,30,862
111,555,0,44,14.676147592522346,22,15,4,3,north_south,GREEN,30,1071
111,555,1,19,13.173890463371942,13,6,0,0,north_south,GREEN,30,387
111,555,2,23,14.352768207928744,10,12,1,0,north_south,GREEN,30,716
111,555,3,40,14.728079697545201,15,20,2,3,north_south,GREEN,30,862
112,560,0,31,14.996769199128641,16,5,7,3,north_south,GREEN,30,1091
112,560,1,6,13.510866615388812,5,0,0,1,north_south,GREEN,30,404
112,560,2,10,14.6162888579465,3,4,1,2,north_south,GREEN,30,736
112,560,3,28,15.051078845035462,9,10,4,5,north_south,GREEN,30,882
113,565,0,23,15.050535937545607,9,0,10,4,north_south,GREEN,30,1107
113,565,1,3,13.28973666922829,0,0,0,3,north_south,GREEN,30,414
113,565,2,5,14.463785903800929,0,0,3,2,north_south,GREEN,30,748
113,565,3,18,14.979015126344837,3,0,6,9,north_south,GREEN,30,902
114,570,0,20,14.946109733365015,1,0,14,5,north_south,GREEN,30,1120
114,570,1,6,13.222707154324725,0,0,0,6,north_south,GREEN,30,416
114,570,2,10,14.410936013304973,0,0,5,5,north_south,GREEN,30,751
114,570,3,16,14.897491394398745,0,0,7,9,north_south,GREEN,30,908
115,575,0,22,14.849366378351206,0,0,16,6,north_south,GREEN,30,1128
115,575,1,8,13.190037306724667,0,0,2,6,north_south,GREEN,30,417
115,575,2,11,14.308180115764387,0,0,5,6,north_south,GREEN,30,757
115,575,3,22,14.787854136070266,0,0,10,12,north_south,GREEN,30,915
116,580,0,26,14.775540279101511,0,0,17,9,north_south,GREEN,30,1134
116,580,1,8,13.033992430988256,0,0,2,6,north_south,GREEN,30,422
116,580,2,14,14.24160188864117,0,0,7,7,north_south,GREEN,30,761
116,580,3,25,14.726470668325685,0,0,10,15,north_south,GREEN,30,919
117,585,0,31,14.72596214073629,0,0,18,13,north_south,YELLOW,30,1138
117,585,1,11,12.91509181812768,0,0,3,8,north_south,YELLOW,30,426
117,585,2,19,14.160970686990062,0,0,10,9,north_south,YELLOW,30,766
117,585,3,32,14.668068973318352,0,0,12,20,north_south,YELLOW,30,923
118,590,0,39,14.72596214073629,2,1,21,15,east_west,GREEN,30,1138
118,590,1,16,12.91509181812768,1,1,6,8,east_west,GREEN,30,426
118,590,2,27,14.160970686990062,3,3,11,10,east_west,GREEN,30,766
118,590,3,42,14.668068973318352,5,2,14,21,east_west,GREEN,30,923
119,595,0,26,15.00372358903851,5,2,11,8,east_west,GREEN,30,1158
119,595,1,3,12.973540072969069,2,1,0,0,east_west,GREEN,30,444
119,595,2,18,14.2753957323615,4,6,3,5,east_west,GREEN,30,786
119,595,3,27,15.016989999605352,5,5,5,12,east_west,GREEN,30,943
120,600,0,16,14.995053270583764,8,5,2,1,east_west,GREEN,30,1178
120,600,1,4,12.973540072969069,2,2,0,0,east_west,GREEN,30,444
120,600,2,14,14.086900540904146,6,8,0,0,east_west,GREEN,30,798
120,600,3,21,14.98716448917682,5,9,0,7,east_west,GREEN,30,960
121,605,0,19,14.849300613114979,9,10,0,0,east_west,GREEN,30,1191
121,605,1,5,12.973540072969069,3,2,0,0,east_west,GREEN,30,444
121,605,2,17,14.022992226995832,6,11,0,0,east_west,GREEN,30,801
121,605,3,17,14.861364090167466,8,9,0,0,east_west,GREEN,30,971
122,610,0,26,14.81146691788998,13,13,0,0,east_west,GREEN,30,1194
122,610,1,9,12.941741827355035,5,4,0,0,east_west,GREEN,30,445
122,610,2,24,13.951134838368745,10,14,0,0,east_west,GREEN,30,805
122,610,3,28,14.83032913635704,14,14,0,0,east_west,GREEN,30,973
123,615,0,31,14.784230931244398,13,18,0,0,east_west,GREEN,30,1196
123,615,1,12,12.827660938589272,7,5,0,0,east_west,GREEN,30,449
123,615,2,25,13.897242541678427,11,14,0,0,east_west,GREEN,30,808
123,615,3,31,14.799800875670051,17,14,0,0,east_west,GREEN,30,975
124,620,0,40,14.75884480188684,19,21,0,0,east_west,YELLOW,30,1198
124,620,1,15,12.827660938589272,7,8,0,0,east_west,YELLOW,30,449
124,620,2,26,13.807787666838589,12,14,0,0,east_west,YELLOW,30,813
124,620,3,32,14.724668039466534,18,14,0,0,east_west,YELLOW,30,980
125,625,0,52,14.75884480188684,22,24,4,2,north_south,GREEN,30,1198
125,625,1,17,12.827660938589272,8,9,0,0,north_south,GREEN,30,449
125,625,2,32,13.807787666838589,14,16,1,1,north_south,GREEN,30,813
125,625,3,42,14.724668039466534,18,17,6,1,north_south,GREEN,30,980
126,630,0,42,15.010178046038686,13,18,7,4,north_south,GREEN,30,1218
126,630,1,1,12.987168236859961,0,1,0,0,north_south,GREEN,30,468
126,630,2,19,14.287072353942094,7,6,3,3,north_south,GREEN,30,833
126,630,3,32,15.080022701367847,11,9,8,4,north_south,GREEN,30,1000
127,635,0,32,15.070896271376773,6,11,9,6,north_south,GREEN,30,1238
127,635,1,6,12.913225087901528,0,0,4,2,north_south,GREEN,30,471
127,635,2,11,14.273331101054485,2,0,4,5,north_south,GREEN,30,849
127,635,3,19,15.117458361554323,5,0,8,6,north_south,GREEN,30,1019
128,640,0,23,14.983502303277707,0,4,12,7,north_south,GREEN,30,1257
128,640,1,10,12.913225087901528,0,0,7,3,north_south,GREEN,30,471
128,640,2,16,14.211439257863839,0,0,8,8,north_south,GREEN,30,854
128,640,3,15,14.986928163090958,0,0,8,7,north_south,GREEN,30,1030
129,645,0,23,14.904619223828067,0,0,14,9,north_south,GREEN,30,1266
129,645,1,11,12.80630597562766,0,0,8,3,north_south,GREEN,30,475
129,645,2,21,14.178951634101463,0,0,10,11,north_south,GREEN,30,856
129,645,3,20,14.972536829794615,0,0,10,10,north_south,GREEN,30,1031
130,650,0,27,14.859745300937531,0,0,18,9,north_south,GREEN,30,1270
130,650,1,12,12.78061224489796,0,0,9,3,north_south,GREEN,30,476
130,650,2,27,14.103026143137676,0,0,13,14,north_south,GREEN,30,861
130,650,3,27,14.9446579345109,0,0,12,15,north_south,GREEN,30,1033
131,655,0,30,14.837139075348704,0,0,20,10,north_south,YELLOW,30,1272
131,655,1,16,12.728759855005832,0,0,9,7,north_south,YELLOW,30,478
131,655,2,27,14.089020742080447,0,0,13,14,north_south,YELLOW,30,862
131,655,3,32,14.93047862605115,0,0,13,19,north_south,YELLOW,30,1034
132,660,0,40,14.837139075348704,2,4,23,11,east_west,GREEN,30,1272
132,660,1,22,12.728759855005832,0,0,13,9,east_west,GREEN,30,478
132,660,2,38,14.089020742080447,3,3,18,14,east_west,GREEN,30,862
132,660,3,39,14.93047862605115,1,2,16,20,east_west,GREEN,30,1034
133,665,0,33,15.113482591832634,4,9,15,5,east_west,GREEN,30,1292
133,665,1,7,13.022601228764637,1,0,4,2,east_west,GREEN,30,498
133,665,2,25,14.376142670544084,4,5,11,5,east_west,GREEN,30,882
133,665,3,28,15.254097945362279,3,4,8,13,east_west,GREEN,30,1054
134,670,0,22,15.083453714785634,5,10,7,0,east_west,GREEN,30,1310
134,670,1,1,12.882983398172517,1,0,0,0,east_west,GREEN,30,507
134,670,2,19,14.29397977807686,7,7,5,0,east_west,GREEN,30,900
134,670,3,15,15.206915406289625,6,5,0,4,east_west,GREEN,30,1074
135,675,0,22,14.995998578600227,9,13,0,0,east_west,GREEN,30,1322
135,675,1,4,12.882983398172517,2,2,0,0,east_west,GREEN,30,507
135,675,2,17,14.182770399171297,8,9,0,0,east_west,GREEN,30,909
135,675,3,14,15.096315146886283,7,7,0,0,east_west,GREEN,30,1084
136,680,0,30,14.902025637374852,15,15,0,0,east_west,GREEN,30,1330
136,680,1,5,12.783267165176277,3,2,0,0,east_west,GREEN,30,511
136,680,2,21,14.131506282264528,9,12,0,0,east_west,GREEN,30,912
136,680,3,19,15.039424489199668,8,11,0,0,east_west,GREEN,30,1088
137,685,0,38,14.843284661038648,19,19,0,0,east_west,GREEN,30,1335
137,685,1,10,12.66551354198787,6,4,0,0,east_west,GREEN,30,516
137,685,2,26,14.066818555566165,13,13,0,0,east_west,GREEN,30,916
137,685,3,28,14.984604554694744,12,16,0,0,east_west,GREEN,30,1092
138,690,0,44,14.764606146608832,23,21,0,0,east_west,YELLOW,30,1342
138,690,1,11,12.598081736300722,7,4,0,0,east_west,YELLOW,30,519
138,690,2,28,14.052740096179006,15,13,0,0,east_west,YELLOW,30,917
138,690,3,33,14.984604554694744,13,20,0,0,east_west,YELLOW,30,1092
139,695,0,58,14.764606146608832,26,25,1,6,north_south,GREEN,30,1342
139,695,1,17,12.598081736300722,10,4,2,1,north_south,GREEN,30,519
139,695,2,36,14.052740096179006,18,15,2,1,north_south,GREEN,30,917
139,695,3,38,14.984604554694744,14,21,1,2,north_south,GREEN,30,1092
140,700,0,50,15.02899459194991,18,18,3,11,north_south,GREEN,30,1362
140,700,1,6,12.683862418995382,1,0,3,2,north_south,GREEN,30,533
140,700,2,26,14.46136883545312,10,7,4,5,north_south,GREEN,30,937
140,700,3,27,15.230127968021893,7,15,2,3,north_south,GREEN,30,1112
141,705,0,35,15.131869998310364,9,8,5,13,north_south,GREEN,30,1382
141,705,1,8,12.668962242835665,0,0,6,2,north_south,GREEN,30,534
141,705,2,15,14.460837172893518,1,0,8,6,north_south,GREEN,30,954
141,705,3,15,15.224283349705498,0,8,2,5,north_south,GREEN,30,1130
142,710,0,26,15.09365738979345,0,0,9,17,north_south,GREEN,30,1401
142,710,1,10,12.572124746912882,0,0,8,2,north_south,GREEN,30,538
142,710,2,18,14.381825457165098,0,0,9,9,north_south,GREEN,30,960
142,710,3,12,15.15547823571914,0,0,6,6,north_south,GREEN,30,1140
143,715,0,33,15.05176448206722,0,0,12,21,north_south,GREEN,30,1405
143,715,1,10,12.572124746912882,0,0,8,2,north_south,GREEN,30,538
143,715,2,22,14.368734516951598,0,0,9,13,north_south,GREEN,30,961
143,715,3,14,15.129591128851935,0,0,6,8,north_south,GREEN,30,1142
144,720,0,39,14.981346912347163,0,0,17,22,north_south,GREEN,30,1412
144,720,1,15,12.524763075787524,0,0,11,4,north_south,GREEN,30,540
144,720,2,24,14.285159675512684,0,0,11,13,north_south,GREEN,30,967
144,720,3,18,15.06675564342179,0,0,8,10,north_south,GREEN,30,1147
145,725,0,42,14.931345451079682,0,0,18,24,north_south,YELLOW,30,1417
145,725,1,16,12.455112696583148,0,0,11,5,north_south,YELLOW,30,543
145,725,2,27,14.189320611467318,0,0,11,16,north_south,YELLOW,30,974
145,725,3,26,15.00431993692552,0,0,12,14,north_south,YELLOW,30,1152
146,730,0,60,14.931345451079682,3,5,21,31,east_west,GREEN,30,1417
146,730,1,18,12.455112696583148,0,0,11,7,east_west,GREEN,30,543
146,730,2,36,14.189320611467318,2,2,14,18,east_west,GREEN,30,974
146,730,3,30,15.00431993692552,1,1,12,16,east_west,GREEN,30,1152
147,735,0,55,15.215082992157287,10,5,16,24,east_west,GREEN,30,1437
147,735,1,5,12.831286923359865,1,1,3,0,east_west,GREEN,30,561
147,735,2,27,14.49590323898789,3,4,8,12,east_west,GREEN,30,994
147,735,3,14,15.16783215663361,1,2,4,7,east_west,GREEN,30,1172
148,740,0,45,15.354066355769127,13,7,9,16,east_west,GREEN,30,1457
148,740,1,6,12.766989057245198,3,3,0,0,east_west,GREEN,30,566
148,740,2,12,14.431659702086531,4,6,0,2,east_west,GREEN,30,1012
148,740,3,7,15.075133241768535,2,5,0,0,east_west,GREEN,30,1187
149,745,0,44,15.327018457596457,16,17,1,10,east_west,GREEN,30,1477
149,745,1,8,12.766989057245198,4,4,0,0,east_west,GREEN,30,566
149,745,2,14,14.418054928942025,7,7,0,0,east_west,GREEN,30,1014
149,745,3,11,15.036469200971414,4,7,0,0,east_west,GREEN,30,1190
150,750,0,39,15.284340606969625,17,19,0,3,east_west,GREEN,30,1488
150,750,1,13,12.722788772365824,5,8,0,0,east_west,GREEN,30,568
150,750,2,16,14.404599724725953,8,8,0,0,east_west,GREEN,30,1015
150,750,3,15,15.01095908093032,5,10,0,0,east_west,GREEN,30,1192
151,755,0,40,15.21975167062847,19,21,0,0,east_west,GREEN,30,1495
151,755,1,16,12.703693849628518,6,10,0,0,east_west,GREEN,30,569
151,755,2,17,14.334979403126994,9,8,0,0,east_west,GREEN,30,1020
151,755,3,20,14.985580376904515,7,13,0,0,east_west,GREEN,30,1194
152,760,0,46,15.179197745758085,21,25,0,0,east_west,YELLOW,30,1499
152,760,1,19,12.679215676583967,6,13,0,0,east_west,YELLOW,30,570
152,760,2,19,14.288879081637763,11,8,0,0,east_west,YELLOW,30,1023
152,760,3,23,14.935439454626852,9,14,0,0,east_west,YELLOW,30,1198
153,765,0,53,15.179197745758085,22,25,3,3,north_south,GREEN,30,1499
153,765,1,23,12.679215676583967,8,13,1,1,north_south,GREEN,30,570
153,765,2,26,14.288879081637763,12,8,2,4,north_south,GREEN,30,1023
153,765,3,29,14.935439454626852,10,15,2,2,north_south,GREEN,30,1198
154,770,0,44,15.433553680660877,15,17,6,6,north_south,GREEN,30,1519
154,770,1,8,12.89255583614942,0,3,3,2,north_south,GREEN,30,590
154,770,2,13,14.542195238740227,4,1,3,5,north_south,GREEN,30,1043
154,770,3,17,15.077925482518074,2,10,3,2,north_south,GREEN,30,1218
155,775,0,34,15.585055221702275,6,9,9,10,north_south,GREEN,30,1539
155,775,1,6,12.83014053137445,0,0,3,3,north_south,GREEN,30,596
155,775,2,11,14.47427469488791,0,0,4,7,north_south,GREEN,30,1051
155,775,3,8,14.99474824944513,0,0,5,3,north_south,GREEN,30,1233
156,780,0,28,15.516416403901946,0,4,12,12,north_south,GREEN,30,1559
156,780,1,8,12.745381232912036,0,0,5,3,north_south,GREEN,30,600
156,780,2,17,14.434807495329334,0,0,7,10,north_south,GREEN,30,1054
156,780,3,12,14.98253478611145,0,0,6,6,north_south,GREEN,30,1234
157,785,0,29,15.4532591981229,0,0,16,13,north_south,GREEN,30,1567
157,785,1,9,12.703617860651141,0,0,5,4,north_south,GREEN,30,602
157,785,2,27,14.409247215724339,0,0,12,15,north_south,GREEN,30,1056
157,785,3,15,14.94755614635342,0,0,8,7,north_south,GREEN,30,1237
158,790,0,34,15.4057080398661,0,0,19,15,north_south,GREEN,30,1572
158,790,1,11,12.641642706370963,0,0,7,4,north_south,GREEN,30,605
158,790,2,30,14.34554359178152,0,0,12,18,north_south,GREEN,30,1061
158,790,3,18,14.911612922910198,0,0,9,9,north_south,GREEN,30,1240
159,795,0,36,15.340784542263396,0,0,21,15,north_south,YELLOW,30,1579
159,795,1,15,12.600897351860427,0,0,9,6,north_south,YELLOW,30,607
159,795,2,31,14.294850548223277,0,0,13,18,north_south,YELLOW,30,1065
159,795,3,21,14.864740255347876,0,0,11,10,north_south,YELLOW,30,1244
160,800,0,44,15.340784542263396,3,2,24,15,east_west,GREEN,30,1579
160,800,1,20,12.600897351860427,2,0,11,7,east_west,GREEN,30,607
160,800,2,43,14.294850548223277,2,3,17,21,east_west,GREEN,30,1065
160,800,3,27,14.864740255347876,1,1,12,13,east_west,GREEN,30,1244
161,805,0,38,15.592542044833229,8,6,16,8,east_west,GREEN,30,1599
161,805,1,9,12.803094362501897,4,2,2,1,east_west,GREEN,30,627
161,805,2,30,14.56861213051928,2,6,9,13,east_west,GREEN,30,1085
161,805,3,21,15.031377094986375,2,4,3,12,east_west,GREEN,30,1264
162,810,0,28,15.629647997253583,10,8,9,1,east_west,GREEN,30,1619
162,810,1,8,12.708314869466202,6,2,0,0,east_west,GREEN,30,633
162,810,2,17,14.570663794981394,3,8,3,3,east_west,GREEN,30,1105
162,810,3,10,14.888755499204654,3,4,0,3,east_west,GREEN,30,1282
163,815,0,26,15.546023120613942,15,10,1,0,east_west,GREEN,30,1634
163,815,1,9,12.685924610079299,7,2,0,0,east_west,GREEN,30,634
163,815,2,16,14.463730735711799,5,11,0,0,east_west,GREEN,30,1116
163,815,3,14,14.780195807794883,5,9,0,0,east_west,GREEN,30,1293
164,820,0,27,15.51064691045568,16,11,0,0,east_west,GREEN,30,1638
164,820,1,11,12.685924610079299,8,3,0,0,east_west,GREEN,30,634
164,820,2,19,14.451846243982029,7,12,0,0,east_west,GREEN,30,1117
164,820,3,20,14.701279214861284,7,13,0,0,east_west,GREEN,30,1300
165,825,0,39,15.461394329701138,20,19,0,0,east_west,GREEN,30,1643
165,825,1,14,12.628789199066299,10,4,0,0,east_west,GREEN,30,637
165,825,2,25,14.370777094090808,10,15,0,0,east_west,GREEN,30,1123
165,825,3,26,14.668041012623824,8,18,0,0,east_west,GREEN,30,1303
166,830,0,42,15.433658767391108,22,20,0,0,east_west,YELLOW,30,1646
166,830,1,16,12.61158401469244,12,4,0,0,east_west,YELLOW,30,638
166,830,2,25,14.31429767052342,10,15,0,0,east_west,YELLOW,30,1127
166,830,3,31,14.62404319725659,11,20,0,0,east_west,YELLOW,30,1307
167,835,0,52,15.433658767391108,26,21,2,3,north_south,GREEN,30,1646
167,835,1,18,12.61158401469244,13,4,0,1,north_south,GREEN,30,638
167,835,2,28,14.31429767052342,10,16,1,1,north_south,GREEN,30,1127
167,835,3,41,14.62404319725659,14,21,1,5,north_south,GREEN,30,1307
168,840,0,46,15.651798834931721,22,16,3,5,north_south,GREEN,30,1666
168,840,1,6,12.877503733967202,3,0,1,2,north_south,GREEN,30,655
168,840,2,13,14.606617373552606,0,7,2,4,north_south,GREEN,30,1147
168,840,3,32,14.796933403162203,6,14,3,9,north_south,GREEN,30,1327
169,845,0,42,15.728635843636381,15,9,8,10,north_south,GREEN,30,1686
169,845,1,6,12.83900355102482,0,0,4,2,north_south,GREEN,30,660
169,845,2,8,14.587765412476664,0,0,2,6,north_south,GREEN,30,1158
169,845,3,24,14.778781492575508,0,8,4,12,north_south,GREEN,30,1346
170,850,0,31,15.671215567228234,7,3,10,11,north_south,GREEN,30,1706
170,850,1,11,12.801039416329305,0,0,7,4,north_south,GREEN,30,662
170,850,2,10,14.492412437163399,0,0,3,7,north_south,GREEN,30,1166
170,850,3,21,14.717259317967905,0,0,6,15,north_south,GREEN,30,1356
171,855,0,23,15.593239854243713,0,0,12,11,north_south,GREEN,30,1720
171,855,1,14,12.781324191794802,0,0,10,4,north_south,GREEN,30,663
171,855,2,17,14.46899025815718,0,0,7,10,north_south,GREEN,30,1168
171,855,3,23,14.695759290135332,0,0,7,16,north_south,GREEN,30,1358
172,860,0,30,15.567054715445027,0,0,18,12,north_south,GREEN,30,1723
172,860,1,17,12.761845077733769,0,0,12,5,north_south,GREEN,30,664
172,860,2,18,14.433752126961693,0,0,7,11,north_south,GREEN,30,1171
172,860,3,27,14.632346522357299,0,0,9,18,north_south,GREEN,30,1364
173,865,0,32,15.457004212679985,0,0,19,13,north_south,YELLOW,30,1736
173,865,1,17,12.761845077733769,0,0,12,5,north_south,YELLOW,30,664
173,865,2,24,14.387884770267824,0,0,8,16,north_south,YELLOW,30,1175
173,865,3,29,14.57011996124131,0,0,11,18,north_south,YELLOW,30,1370
174,870,0,41,15.457004212679985,4,2,21,14,east_west,GREEN,30,1736
174,870,1,19,12.761845077733769,1,1,12,5,east_west,GREEN,30,664
174,870,2,27,14.387884770267824,0,1,8,18,east_west,GREEN,30,1175
174,870,3,33,14.57011996124131,1,0,13,19,east_west,GREEN,30,1370
175,875,0,31,15.668683021560913,6,4,13,8,east_west,GREEN,30,1756
175,875,1,6,13.066824442868727,1,3,2,0,east_west,GREEN,30,680
175,875,2,14,14.551568202669603,3,2,0,9,east_west,GREEN,30,1193
175,875,3,18,14.805492574070584,3,1,4,10,east_west,GREEN,30,1390
176,880,0,19,15.65095548449379,7,6,6,0,east_west,GREEN,30,1776
176,880,1,4,13.04688737109602,1,3,0,0,east_west,GREEN,30,684
176,880,2,8,14.47516162159995,4,3,0,1,east_west,GREEN,30,1206
176,880,3,8,14.849644173284117,6,2,0,0,east_west,GREEN,30,1404
